ID_Uzorka;GPS_LAT;GPS_LONG
1151;18,48197;77,396753
1152;18,466991;77,405399
1153;18,465186;77,371534
1154;18,487185;77,392016
1155;18,477906;77,387483
1156;18,475478;77,400402
1157;18,468066;77,401859
1158;18,491994;77,396884
1159;18,488363;77,393209
1160;18,474029;77,403028
1161;18,479735;77,377743
1162;18,479988;77,402019
1163;18,490271;77,399654
1164;18,495392;77,39097
1165;18,471404;77,395569
1166;18,476934;77,382167
1167;18,471988;77,399063
1168;18,490876;77,405321
1169;18,482906;77,387336
1170;18,484156;77,388374
1171;18,474985;77,388578
1172;18,464149;77,378519
1173;18,488798;77,401991
1174;18,480091;77,395763
1175;18,458261;77,384394
1176;18,475704;77,404504
1177;18,490802;77,395457
1178;18,478749;77,392425
1179;18,467572;77,389756
1180;18,483313;77,394139
1181;18,469011;77,410011
1182;18,488223;77,393397
1183;18,472415;77,389166
1184;18,470892;77,390872
1185;18,470704;77,404137
1186;18,486257;77,386194
1187;18,469372;77,394185
1188;18,474272;77,380848
1189;18,489505;77,385597
1190;18,485404;77,390049
1191;18,482716;77,393059
1192;18,483957;77,398455
1193;18,478588;77,375178
1194;18,483456;77,397325
1195;18,490401;77,417999
1196;18,478854;77,40204
1197;18,476897;77,404985
1198;18,490056;77,376489
1199;18,476096;77,384244
1200;18,487233;77,394048
1201;18,483088;77,376049
1202;18,488835;77,38336
1203;18,483876;77,374847
1204;18,477916;77,395562
1205;18,480087;77,377874
1206;18,477678;77,385028
1207;18,495067;77,393314
1208;18,472264;77,38503
1209;18,488528;77,392793
1210;18,485707;77,394172
1211;18,477734;77,396868
1212;18,484571;77,379314
1213;18,486338;77,401226
1214;18,494859;77,391602
1215;18,459921;77,399005
1216;18,474733;77,383103
1217;18,485474;77,375169
1218;18,474393;77,393061
1219;18,488423;77,407419
1220;18,482387;77,39058
1221;18,482279;77,402197
1222;18,485617;77,404832
1223;18,481247;77,398588
1224;18,480332;77,38842
1225;18,479739;77,377593
1226;18,469308;77,378317
1227;18,484109;77,39214
1228;18,474598;77,381523
1229;18,475335;77,401756
1230;18,487099;77,398296
1231;18,478914;77,387601
1232;18,464163;77,373177
1233;18,467743;77,376955
1234;18,472348;77,396084
1235;18,491998;77,391952
1236;18,484898;77,394916
1237;18,465828;77,390221
1238;18,474358;77,404019
1239;18,484732;77,388068
1240;18,468752;77,387055
1241;18,471002;77,394864
1242;18,467888;77,395253
1243;18,486344;77,396079
1244;18,465702;77,388795
1245;18,486623;77,397091
1246;18,496022;77,372383
1247;18,46386;77,385765
1248;18,457869;77,380115
1249;18,475322;77,387142
1250;18,472961;77,396493
1251;18,46984;77,380723
1252;18,495055;77,392679
1253;18,478496;77,380235
1254;18,48103;77,402863
1255;18,490417;77,387708
1256;18,46856;77,381345
1257;18,499147;77,391559
1258;18,477673;77,398725
1259;18,489222;77,377993
1260;18,470098;77,405958
1261;18,474152;77,397425
1262;18,467431;77,371113
1263;18,482177;77,385126
1264;18,479629;77,382853
1265;18,48698;77,400138
1266;18,496429;77,382646
1267;18,471564;77,396488
1268;18,488117;77,389959
1269;18,499263;77,387227
1270;18,48236;77,378038
1271;18,478981;77,375882
1272;18,486828;77,385066
1273;18,487785;77,3866
1274;18,464425;77,396516
1275;18,467078;77,389266
1276;18,480698;77,381466
1277;18,479103;77,376885
1278;18,474829;77,374067
1279;18,485787;77,394193
1280;18,461111;77,386074
1281;18,491976;77,400713
1282;18,479971;77,41006
1283;18,494667;77,400946
1284;18,480131;77,386351
1285;18,491267;77,371873
1286;18,48961;77,368075
1287;18,484666;77,386291
1288;18,480863;77,385381
1289;18,475096;77,392204
1290;18,472665;77,395212
1291;18,486436;77,399794
1292;18,470005;77,394604
1293;18,470399;77,391593
1294;18,46669;77,388507
1295;18,481879;77,384727
1296;18,486862;77,388475
1297;18,478939;77,408751
1298;18,486895;77,37568
1299;18,483389;77,386342
1300;18,48036;77,378958
1301;18,473704;77,373749
1302;18,482552;77,40334
1303;18,481944;77,398685
1304;18,493081;77,39536
1305;18,473979;77,392785
1306;18,47025;77,391799
1307;18,485524;77,384753
1308;18,484325;77,393209
1309;18,47999;77,394191
1310;18,472412;77,3926
1311;18,484576;77,390539
1312;18,491654;77,374866
1313;18,480387;77,383165
1314;18,479514;77,393281
1315;18,500577;77,40397
1316;18,474494;77,408217
1317;18,486657;77,39214
1318;18,492236;77,378679
1319;18,497879;77,385503
1320;18,47018;77,387294
1321;18,48513;77,386004
1322;18,458841;77,395484
1323;18,501147;77,373786
1324;18,472173;77,393506
1325;18,487334;77,394262
1326;18,479076;77,400917
1327;18,482659;77,396102
1328;18,478505;77,395674
1329;18,480057;77,381475
1330;18,469767;77,38706
1331;18,486657;77,404076
1332;18,468999;77,388231
1333;18,482945;77,371996
1334;18,494293;77,406917
1335;18,476033;77,417452
1336;18,479335;77,391156
1337;18,496645;77,382273
1338;18,477854;77,38587
1339;18,49719;77,391228
1340;18,486628;77,372965
1341;18,479105;77,382767
1342;18,491606;77,395757
1343;18,472587;77,422581
1344;18,464763;77,40197
1345;18,486525;77,396176
1346;18,476177;77,392757
1347;18,468979;77,403676
1348;18,469835;77,399827
1349;18,482938;77,392064
1350;18,478664;77,384955
1351;18,482913;77,395168
1352;18,475686;77,390004
1353;18,487838;77,381928
1354;18,490842;77,36984
1355;18,496545;77,382235
1356;18,464775;77,374454
1357;18,467007;77,396485
1358;18,481182;77,380936
1359;18,473117;77,389348
1360;18,480197;77,387536
1361;18,48884;77,403204
1362;18,469685;77,391048
1363;18,489763;77,388117
1364;18,487868;77,38281
1365;18,495569;77,373548
1366;18,481128;77,404126
1367;18,481466;77,388613
1368;18,485322;77,386743
1369;18,473892;77,374426
1370;18,481835;77,376209
1371;18,486017;77,393598
1372;18,492382;77,38985
1373;18,478577;77,377425
1374;18,471401;77,405939
1375;18,478175;77,388636
1376;18,485264;77,397066
1377;18,469888;77,374552
1378;18,476961;77,367304
1379;18,467973;77,401343
1380;18,48056;77,421427
1381;18,474894;77,397574
1382;18,49591;77,39754
1383;18,488506;77,403328
1384;18,484111;77,393493
1385;18,470716;77,387379
1386;18,449553;77,383145
1387;18,472677;77,384895
1388;18,481288;77,39886
1389;18,47639;77,393886
1390;18,488642;77,400035
1391;18,492188;77,383411
1392;18,482394;77,381757
1393;18,479139;77,386384
1394;18,497819;77,421119
1395;18,481874;77,399794
1396;18,480255;77,388086
1397;18,491877;77,391376
1398;18,488117;77,403423
1399;18,494105;77,37397
1400;18,473535;77,388912
1401;18,474434;77,408386
1402;18,482498;77,3742
1403;18,473909;77,421138
1404;18,486665;77,401283
1405;18,492091;77,397096
1406;18,473502;77,381206
1407;18,48141;77,392901
1408;18,472513;77,385789
1409;18,480638;77,405469
1410;18,488704;77,39329
1411;18,48248;77,370431
1412;18,479703;77,394869
1413;18,477071;77,398232
1414;18,476491;77,387596
1415;18,481;77,399166
1416;18,492508;77,390343
1417;18,47673;77,402305
1418;18,48241;77,390802
1419;18,469973;77,376007
1420;18,47329;77,394861
1421;18,472092;77,40087
1422;18,487119;77,371695
1423;18,485614;77,381181
1424;18,475944;77,382108
1425;18,491614;77,408994
1426;18,467367;77,380969
1427;18,485388;77,397726
1428;18,477906;77,389344
1429;18,472674;77,387868
1430;18,490784;77,377096
1431;18,471685;77,369551
1432;18,499306;77,378744
1433;18,487278;77,382735
1434;18,485274;77,387822
1435;18,458084;77,409692
1436;18,476858;77,377139
1437;18,473174;77,391026
1438;18,491043;77,383478
1439;18,472572;77,399567
1440;18,46305;77,381213
1441;18,46558;77,391527
1442;18,478969;77,400436
1443;18,475209;77,39449
1444;18,491979;77,403522
1445;18,474464;77,39869
1446;18,489623;77,387785
1447;18,487748;77,392073
1448;18,490855;77,377837
1449;18,475308;77,401736
1450;18,479143;77,394474
1451;18,471588;77,405802
1452;18,479456;77,382122
1453;18,480274;77,393701
1454;18,483334;77,399788
1455;18,493669;77,389145
1456;18,473751;77,400703
1457;18,478381;77,384378
1458;18,481237;77,382856
1459;18,46587;77,393178
1460;18,482236;77,388495
1461;18,484111;77,39958
1462;18,493696;77,389328
1463;18,487602;77,397849
1464;18,478592;77,407328
1465;18,477939;77,392555
1466;18,473966;77,38087
1467;18,490328;77,38063
1468;18,479242;77,394113
1469;18,475838;77,372968
1470;18,459748;77,384052
1471;18,477647;77,385543
1472;18,467224;77,374418
1473;18,461954;77,385027
1474;18,471714;77,416066
1475;18,493202;77,388458
1476;18,47025;77,399684
1477;18,473947;77,400511
1478;18,485431;77,375592
1479;18,474387;77,393912
1480;18,494146;77,390782
1481;18,472128;77,39294
1482;18,474042;77,406515
1483;18,485712;77,387324
1484;18,470806;77,36817
1485;18,463453;77,382917
1486;18,482554;77,400694
1487;18,485277;77,38234
1488;18,474521;77,389638
1489;18,47182;77,395007
1490;18,488008;77,369156
1491;18,466894;77,388112
1492;18,490807;77,384879
1493;18,472838;77,395428
1494;18,480639;77,386313
1495;18,503365;77,400508
1496;18,479513;77,388972
1497;18,489956;77,385341
1498;18,47509;77,390098
1499;18,493933;77,40687
1500;18,480052;77,37983
1501;18,465875;77,385047
1502;18,497116;77,387944
1503;18,487608;77,369494
1504;18,479376;77,375459
1505;18,476654;77,387469
1506;18,477043;77,379772
1507;18,47254;77,390455
1508;18,485583;77,387345
1509;18,476295;77,397019
1510;18,47841;77,404677
1511;18,476999;77,383048
1512;18,496867;77,385061
1513;18,469893;77,396826
1514;18,469088;77,381004
1515;18,474339;77,392682
1516;18,468611;77,388825
1517;18,470726;77,38952
1518;18,478804;77,391905
1519;18,497945;77,373428
1520;18,478011;77,388553
1521;18,480296;77,389471
1522;18,499185;77,413701
1523;18,493293;77,370541
1524;18,466523;77,378024
1525;18,469207;77,398583
1526;18,476424;77,387573
1527;18,462874;77,394546
1528;18,46614;77,386576
1529;18,492765;77,409271
1530;18,487004;77,372734
1531;18,466163;77,400299
1532;18,475786;77,383999
1533;18,465958;77,381042
1534;18,481011;77,382062
1535;18,47275;77,406478
1536;18,484531;77,387362
1537;18,473734;77,407575
1538;18,471981;77,379378
1539;18,47785;77,378947
1540;18,472058;77,389255
1541;18,472016;77,37922
1542;18,500452;77,371661
1543;18,482046;77,388975
1544;18,475743;77,388377
1545;18,468205;77,389163
1546;18,499259;77,396686
1547;18,468895;77,379083
1548;18,484257;77,398056
1549;18,488609;77,405467
1550;18,489708;77,374124
1551;18,48284;77,403144
1552;18,479201;77,375523
1553;18,459866;77,392921
1554;18,489167;77,394239
1555;18,484655;77,389207
1556;18,482258;77,375567
1557;18,479681;77,395913
1558;18,475166;77,401385
1559;18,489632;77,398953
1560;18,48435;77,375905
1561;18,496654;77,386768
1562;18,491508;77,386847
1563;18,484547;77,400179
1564;18,465481;77,388715
1565;18,486074;77,394923
1566;18,48492;77,400329
1567;18,487106;77,395691
1568;18,482139;77,390803
1569;18,465614;77,388373
1570;18,494544;77,410451
1571;18,492425;77,388886
1572;18,474434;77,392852
1573;18,481532;77,375307
1574;18,48533;77,397034
1575;18,475168;77,389108
1576;18,47554;77,382336
1577;18,482308;77,387379
1578;18,48096;77,388049
1579;18,459038;77,389548
1580;18,467454;77,397504
1581;18,45703;77,404006
1582;18,465786;77,418882
1583;18,488523;77,394973
1584;18,488423;77,371171
1585;18,489703;77,393174
1586;18,467785;77,384474
1587;18,482379;77,400975
1588;18,491172;77,392474
1589;18,463261;77,386576
1590;18,487382;77,3946
1591;18,484648;77,393582
1592;18,471184;77,373889
1593;18,481161;77,387327
1594;18,48832;77,393188
1595;18,466895;77,382567
1596;18,477671;77,398368
1597;18,48412;77,385351
1598;18,483918;77,3823
1599;18,471131;77,406062
1600;18,489451;77,395011
1601;18,470084;77,369194
1602;18,472214;77,362123
1603;18,485017;77,381319
1604;18,458335;77,401859
1605;18,479173;77,389759
1606;18,481113;77,392683
1607;18,483918;77,367527
1608;18,491743;77,386432
1609;18,500223;77,382713
1610;18,485739;77,391977
1611;18,476708;77,392042
1612;18,480129;77,374236
1613;18,476165;77,387533
1614;18,476323;77,404239
1615;18,484878;77,390537
1616;18,457448;77,371813
1617;18,481004;77,391072
1618;18,482631;77,390909
1619;18,494315;77,392664
1620;18,483237;77,394287
1621;18,454504;77,394837
1622;18,463034;77,392806
1623;18,472741;77,391141
1624;18,471289;77,392743
1625;18,466455;77,398617
1626;18,4704;77,384795
1627;18,466968;77,387806
1628;18,472224;77,385091
1629;18,466502;77,390403
1630;18,476742;77,373142
1631;18,479018;77,411079
1632;18,47989;77,392026
1633;18,484918;77,373431
1634;18,498424;77,388071
1635;18,473585;77,397291
1636;18,485506;77,388235
1637;18,484793;77,37164
1638;18,485464;77,389614
1639;18,47559;77,384586
1640;18,484779;77,397658
1641;18,475661;77,372223
1642;18,484655;77,385062
1643;18,492386;77,391959
1644;18,477389;77,394133
1645;18,478936;77,385914
1646;18,47496;77,391068
1647;18,46964;77,39935
1648;18,48196;77,39539
1649;18,491915;77,386567
1650;18,483227;77,395741
1651;18,494073;77,392982
1652;18,4947;77,387496
1653;18,492559;77,372157
1654;18,472491;77,387483
1655;18,4965;77,373433
1656;18,483164;77,382631
1657;18,463488;77,400529
1658;18,465639;77,399765
1659;18,488504;77,385558
1660;18,482686;77,390237
1661;18,466351;77,375896
1662;18,482974;77,400306
1663;18,489747;77,400267
1664;18,47318;77,381067
1665;18,487426;77,392797
1666;18,475378;77,3944
1667;18,475983;77,401992
1668;18,476777;77,392685
1669;18,487231;77,379384
1670;18,498948;77,391406
1671;18,478239;77,389638
1672;18,475645;77,402686
1673;18,478296;77,399428
1674;18,467228;77,381773
1675;18,500541;77,390862
1676;18,477831;77,402175
1677;18,481887;77,379348
1678;18,494394;77,399607
1679;18,478445;77,403572
1680;18,493046;77,392907
1681;18,476157;77,38114
1682;18,476626;77,382623
1683;18,46941;77,407544
1684;18,498971;77,396344
1685;18,497375;77,369373
1686;18,479039;77,392756
1687;18,479976;77,390906
1688;18,493137;77,395408
1689;18,481118;77,386013
1690;18,488429;77,383377
1691;18,470246;77,38626
1692;18,481773;77,387347
1693;18,465795;77,413911
1694;18,470026;77,390088
1695;18,487938;77,386806
1696;18,480112;77,390334
1697;18,479564;77,391284
1698;18,468096;77,390884
1699;18,471213;77,38012
1700;18,479835;77,390494
1701;18,494784;77,388881
1702;18,501364;77,412829
1703;18,460098;77,396954
1704;18,483065;77,389067
1705;18,469047;77,384922
1706;18,478647;77,380961
1707;18,470255;77,39477
1708;18,480432;77,396775
1709;18,476277;77,382813
1710;18,470433;77,40233
1711;18,474406;77,387543
1712;18,477553;77,387188
1713;18,483469;77,405525
1714;18,478314;77,37814
1715;18,479496;77,379202
1716;18,474075;77,399355
1717;18,490874;77,368506
1718;18,49004;77,401006
1719;18,492192;77,385515
1720;18,479526;77,395085
1721;18,472985;77,381152
1722;18,487;77,396459
1723;18,473422;77,390115
1724;18,495734;77,381972
1725;18,49196;77,398316
1726;18,478148;77,412483
1727;18,472807;77,386537
1728;18,474589;77,399224
1729;18,48153;77,375872
1730;18,488719;77,392992
1731;18,492922;77,383161
1732;18,489701;77,395643
1733;18,468193;77,395047
1734;18,458142;77,386128
1735;18,487621;77,386427
1736;18,475441;77,387154
1737;18,465273;77,391324
1738;18,49882;77,385578
1739;18,498496;77,386254
1740;18,471544;77,397276
1741;18,49586;77,374155
1742;18,481974;77,389612
1743;18,482646;77,386595
1744;18,498205;77,398103
1745;18,473928;77,378576
1746;18,481198;77,386482
1747;18,485513;77,40277
1748;18,476675;77,39111
1749;18,496429;77,386805
1750;18,486521;77,385739
1751;18,466694;77,380313
1752;18,480076;77,386077
1753;18,485719;77,394243
1754;18,474249;77,38394
1755;18,484042;77,401649
1756;18,478354;77,395128
1757;18,478669;77,377631
1758;18,48609;77,378185
1759;18,471185;77,39633
1760;18,481194;77,382016
1761;18,485135;77,398896
1762;18,487746;77,406406
1763;18,485845;77,391164
1764;18,488142;77,394614
1765;18,48572;77,390455
1766;18,504186;77,393115
1767;18,475029;77,402728
1768;18,480038;77,374874
1769;18,485782;77,375599
1770;18,476666;77,383074
1771;18,466091;77,405392
1772;18,470834;77,389436
1773;18,492601;77,403947
1774;18,464435;77,383946
1775;18,463486;77,386992
1776;18,478792;77,377818
1777;18,476723;77,379115
1778;18,473778;77,388586
1779;18,477485;77,390293
1780;18,482833;77,378672
1781;18,476808;77,405319
1782;18,47571;77,388822
1783;18,468205;77,37877
1784;18,48411;77,396507
1785;18,481538;77,381148
1786;18,474193;77,397383
1787;18,479932;77,408763
1788;18,474721;77,375972
1789;18,479844;77,399758
1790;18,471131;77,405904
1791;18,484301;77,395039
1792;18,473444;77,387721
1793;18,481452;77,391625
1794;18,485945;77,399017
1795;18,475562;77,388556
1796;18,469729;77,376939
1797;18,48059;77,4001
1798;18,506349;77,37371
1799;18,482654;77,399208
1800;18,465708;77,386742
1801;18,483316;77,393027
1802;18,469661;77,39056
1803;18,484843;77,377029
1804;18,487985;77,394122
1805;18,475228;77,393428
1806;18,487713;77,379751
1807;18,470773;77,392578
1808;18,487195;77,392044
1809;18,453612;77,373841
1810;18,484438;77,389577
1811;18,466545;77,396798
1812;18,488384;77,408335
1813;18,495735;77,377675
1814;18,477346;77,407163
1815;18,470962;77,389623
1816;18,489127;77,385376
1817;18,458464;77,393578
1818;18,460828;77,412648
1819;18,48222;77,361192
1820;18,473896;77,396939
1821;18,487801;77,400586
1822;18,486673;77,377459
1823;18,497426;77,389021
1824;18,486301;77,3933
1825;18,485893;77,397653
1826;18,476097;77,397292
1827;18,471826;77,373032
1828;18,476056;77,37701
1829;18,465137;77,380691
1830;18,458989;77,380485
1831;18,484456;77,389777
1832;18,478273;77,381556
1833;18,490598;77,406127
1834;18,470157;77,384778
1835;18,475352;77,394267
1836;18,479319;77,385975
1837;18,465817;77,396959
1838;18,485128;77,39013
1839;18,479919;77,398903
1840;18,495004;77,383639
1841;18,472306;77,381063
1842;18,472001;77,383066
1843;18,495329;77,388907
1844;18,478822;77,381373
1845;18,45623;77,400608
1846;18,481237;77,373181
1847;18,480038;77,401833
1848;18,468517;77,393941
1849;18,476079;77,378681
1850;18,477397;77,377519
1851;18,476626;77,390476
1852;18,470504;77,390603
1853;18,494181;77,373552
1854;18,494791;77,380387
1855;18,471682;77,397487
1856;18,4721;77,390005
1857;18,470766;77,389725
1858;18,49212;77,377245
1859;18,477357;77,389626
1860;18,480478;77,401352
1861;18,481014;77,392788
1862;18,486958;77,399149
1863;18,488571;77,392279
1864;18,489977;77,403619
1865;18,474805;77,385206
1866;18,492015;77,369145
1867;18,494228;77,400221
1868;18,479095;77,38047
1869;18,486667;77,406148
1870;18,474389;77,390315
1871;18,485114;77,38199
1872;18,466828;77,40321
1873;18,487196;77,383751
1874;18,483539;77,383906
1875;18,469533;77,390714
1876;18,468437;77,382638
1877;18,466903;77,387211
1878;18,477611;77,39123
1879;18,48407;77,399308
1880;18,470637;77,385968
1881;18,474974;77,406913
1882;18,488237;77,407811
1883;18,481257;77,380512
1884;18,486393;77,395306
1885;18,482159;77,379167
1886;18,484896;77,403726
1887;18,483225;77,399878
1888;18,470876;77,407569
1889;18,503524;77,390919
1890;18,471932;77,397851
1891;18,481068;77,401832
1892;18,487613;77,387581
1893;18,473504;77,396847
1894;18,479294;77,390474
1895;18,481198;77,384064
1896;18,471064;77,39612
1897;18,479774;77,389334
1898;18,485622;77,387172
1899;18,479278;77,390249
1900;18,480472;77,370946
1901;18,483037;77,399053
1902;18,496245;77,404754
1903;18,466615;77,395037
1904;18,499496;77,39681
1905;18,48842;77,376804
1906;18,474063;77,397669
1907;18,48349;77,393276
1908;18,485929;77,365846
1909;18,48835;77,393321
1910;18,473633;77,379202
1911;18,497932;77,394053
1912;18,483129;77,384129
1913;18,456224;77,38568
1914;18,482759;77,385777
1915;18,475799;77,394672
1916;18,480889;77,373518
1917;18,468348;77,387757
1918;18,462068;77,390684
1919;18,491301;77,393315
1920;18,479488;77,391537
1921;18,474618;77,391089
1922;18,478899;77,380846
1923;18,482475;77,392223
1924;18,46791;77,388843
1925;18,480975;77,402953
1926;18,472409;77,373294
1927;18,476041;77,393167
1928;18,482952;77,385829
1929;18,487907;77,385447
1930;18,502961;77,394222
1931;18,487032;77,379254
1932;18,484722;77,391108
1933;18,48234;77,391848
1934;18,485059;77,384589
1935;18,494306;77,375146
1936;18,484419;77,388456
1937;18,482927;77,387782
1938;18,477775;77,376373
1939;18,492439;77,36924
1940;18,473247;77,384959
1941;18,483791;77,393716
1942;18,476897;77,396603
1943;18,486624;77,386231
1944;18,47908;77,386543
1945;18,472959;77,404498
1946;18,498609;77,390564
1947;18,48556;77,400552
1948;18,483204;77,391873
1949;18,476319;77,380989
1950;18,471606;77,400744
1951;18,4724;77,397544
1952;18,454289;77,379358
1953;18,487207;77,395894
1954;18,489805;77,399874
1955;18,492955;77,385923
1956;18,471529;77,382738
1957;18,466508;77,411927
1958;18,47841;77,375605
1959;18,497652;77,389115
1960;18,484042;77,389494
1961;18,482917;77,390235
1962;18,493399;77,390339
1963;18,488342;77,398158
1964;18,491081;77,382592
1965;18,473839;77,393583
1966;18,476178;77,372614
1967;18,476878;77,395866
1968;18,492462;77,394297
1969;18,488294;77,400337
1970;18,485434;77,38019
1971;18,488704;77,39184
1972;18,473408;77,391481
1973;18,476873;77,377784
1974;18,471503;77,402379
1975;18,472952;77,398756
1976;18,465985;77,402707
1977;18,474465;77,389993
1978;18,470825;77,394458
1979;18,48545;77,38821
1980;18,482116;77,395707
1981;18,483817;77,388506
1982;18,480262;77,385361
1983;18,464856;77,383859
1984;18,471006;77,390985
1985;18,472766;77,399465
1986;18,483849;77,39504
1987;18,469554;77,383436
1988;18,479037;77,387026
1989;18,477377;77,402298
1990;18,479825;77,372999
1991;18,477352;77,406366
1992;18,47387;77,377065
1993;18,495925;77,37861
1994;18,468673;77,387823
1995;18,481703;77,390665
1996;18,468224;77,385089
1997;18,46574;77,391314
1998;18,471718;77,382459
1999;18,486845;77,414604
2000;18,476963;77,377738
